datetime,price,quantity,venue
2020-07-01 07:03:42:203,363,3,ARCX
2020-07-01 07:03:53:159,362.9,25,ARCX
2020-07-01 07:03:58:691,362.87,15,ARCX
2020-07-01 07:04:03:171,362.85,2,EDGX
2020-07-01 07:04:03:171,362.87,8,ARCX
2020-07-01 07:04:03:597,362.98,100,ARCX
2020-07-01 07:04:03:597,363,91,ARCX
2020-07-01 07:04:03:597,363,59,ARCX
2020-07-01 07:04:05:737,363,1,EDGX
2020-07-01 07:04:05:738,363,9,EDGX
2020-07-01 07:04:13:050,362.88,70,ARCX
2020-07-01 07:04:20:907,362.88,30,ARCX
2020-07-01 07:04:20:907,362.85,170,ARCX
2020-07-01 07:04:22:120,362.85,299,ARCX
2020-07-01 07:04:22:121,362.86,1,XNGS
2020-07-01 07:04:29:237,362.85,21,ARCX
2020-07-01 07:04:31:065,362.86,19,XNGS
2020-07-01 07:04:31:065,362.81,1,XNGS
2020-07-01 07:04:31:066,362.8,81,XNGS
2020-07-01 07:04:31:067,362.8,1,ARCX
2020-07-01 07:04:37:368,362.8,43,EDGX
2020-07-01 07:04:37:551,362.8,1,EDGX
2020-07-01 07:04:39:118,362.71,1,XNGS
2020-07-01 07:04:39:118,362.75,23,ARCX
2020-07-01 07:04:39:118,362.75,10,ARCX
2020-07-01 07:04:39:118,362.73,87,ARCX
2020-07-01 07:04:39:118,362.71,13,ARCX
2020-07-01 07:04:39:118,362.7,116,EDGX
2020-07-01 07:04:39:327,362.7,134,EDGX
2020-07-01 07:04:44:304,362.71,87,ARCX
2020-07-01 07:04:46:075,362.69,1,EDGX
2020-07-01 07:04:46:075,362.6,99,EDGX
2020-07-01 07:04:48:983,362.61,60,EDGX
2020-07-01 07:04:48:983,362.6,140,EDGX
2020-07-01 07:04:48:983,362.61,1,XNGS
2020-07-01 07:04:48:984,362.75,25,ARCX
2020-07-01 07:04:49:029,362.6,261,EDGX
2020-07-01 07:04:49:031,362.6,30,EDGX
2020-07-01 07:04:55:966,362.6,25,EDGX
2020-07-01 07:05:00:065,362.57,100,EDGX
2020-07-01 07:05:00:151,362.6,21,EDGX
2020-07-01 07:05:00:695,362.57,2,ARCX
2020-07-01 07:05:02:807,362.57,20,ARCX
2020-07-01 07:05:05:865,362.57,18,EDGX
2020-07-01 07:05:13:675,362.6,307,EDGX
2020-07-01 07:05:17:940,362.58,200,EDGX
2020-07-01 07:05:17:940,362.6,356,EDGX
2020-07-01 07:05:17:941,362.58,100,BATS
2020-07-01 07:05:17:942,362.58,200,ARCX
2020-07-01 07:05:25:671,362.7,20,ARCX
2020-07-01 07:05:26:498,362.7,80,ARCX
2020-07-01 07:05:26:498,362.7,20,ARCX
2020-07-01 07:05:26:865,362.7,80,ARCX
2020-07-01 07:05:26:865,362.7,100,ARCX
2020-07-01 07:05:26:865,362.7,20,ARCX
2020-07-01 07:05:28:934,362.71,1,XNGS
2020-07-01 07:05:28:934,362.71,10,XNGS
2020-07-01 07:05:28:935,362.79,39,BATS
2020-07-01 07:05:28:993,362.72,50,ARCX
2020-07-01 07:05:34:669,362.77,50,ARCX
2020-07-01 07:05:34:669,362.75,50,ARCX
2020-07-01 07:05:34:669,362.7,100,ARCX
2020-07-01 07:05:34:669,362.7,800,ARCX
2020-07-01 07:05:37:780,362.72,1,ARCX
2020-07-01 07:05:55:512,362.72,2,ARCX
2020-07-01 07:06:12:910,362.8,25,EDGX
2020-07-01 07:06:15:765,362.8,29,EDGX
2020-07-01 07:06:18:191,362.86,100,ARCX
2020-07-01 07:06:25:178,362.84,1,ARCX
2020-07-01 07:06:28:994,362.84,100,ARCX
2020-07-01 07:06:29:565,362.79,20,BATS
2020-07-01 07:06:33:432,362.79,41,BATS
2020-07-01 07:06:33:432,362.86,9,ARCX
2020-07-01 07:06:41:163,362.84,30,ARCX
2020-07-01 07:06:47:558,362.84,69,ARCX
2020-07-01 07:06:47:558,362.84,71,ARCX
2020-07-01 07:06:47:558,362.83,59,ARCX
2020-07-01 07:06:47:567,362.84,100,ARCX
2020-07-01 07:06:49:037,362.84,10,ARCX
2020-07-01 07:06:49:037,362.84,10,ARCX
2020-07-01 07:06:52:622,362.83,50,ARCX
2020-07-01 07:06:53:091,362.7,45,EDGX
2020-07-01 07:06:53:092,362.83,55,ARCX
2020-07-01 07:06:53:131,362.83,11,ARCX
2020-07-01 07:07:03:533,362.84,200,ARCX
2020-07-01 07:07:04:897,362.85,10,ARCX
2020-07-01 07:07:05:823,362.85,139,ARCX
2020-07-01 07:07:30:248,362.81,50,ARCX
2020-07-01 07:07:30:248,362.8,100,ARCX
2020-07-01 07:07:34:021,362.75,12,XNGS
2020-07-01 07:07:34:022,362.71,1,XNGS
2020-07-01 07:07:34:023,362.72,11,ARCX
2020-07-01 07:07:34:023,362.71,1,ARCX
2020-07-01 07:07:39:057,362.72,200,ARCX
2020-07-01 07:07:39:057,362.71,70,ARCX
2020-07-01 07:07:39:057,362.71,230,ARCX
2020-07-01 07:07:58:915,362.7,10,ARCX
2020-07-01 07:08:01:428,362.71,3,XNGS
2020-07-01 07:08:01:428,362.81,1,XNGS
2020-07-01 07:08:01:428,362.83,34,XNGS
2020-07-01 07:08:01:428,362.85,4,ARCX
2020-07-01 07:08:01:429,362.85,34,ARCX
2020-07-01 07:08:01:430,362.85,62,ARCX
2020-07-01 07:08:03:403,362.71,1,XNGS
2020-07-01 07:08:32:365,362.72,309,ARCX
2020-07-01 07:08:32:365,362.72,62,ARCX
2020-07-01 07:08:32:365,362.7,29,ARCX
2020-07-01 07:08:36:898,362.76,15,EDGX
2020-07-01 07:08:56:593,362.77,8,EDGX
2020-07-01 07:09:07:425,362.84,200,ARCX
2020-07-01 07:09:07:425,362.86,280,ARCX
2020-07-01 07:09:07:425,362.83,20,EDGX
2020-07-01 07:09:07:425,362.81,1,XNGS
2020-07-01 07:09:07:425,362.83,6,EDGX
2020-07-01 07:09:10:252,362.86,10,EDGX
2020-07-01 07:09:20:855,362.77,5,EDGX
2020-07-01 07:09:28:440,362.77,1,EDGX
2020-07-01 07:09:45:385,362.75,22,ARCX
2020-07-01 07:09:54:566,362.75,100,XNGS
2020-07-01 07:09:54:566,362.73,106,XNGS
2020-07-01 07:10:17:869,362.77,21,XNGS
2020-07-01 07:10:25:029,362.86,1,EDGX
2020-07-01 07:10:25:029,362.95,6,EDGX
2020-07-01 07:10:28:792,362.76,4,EDGX
2020-07-01 07:10:28:918,362.98,50,EDGX
2020-07-01 07:10:43:049,362.8,171,XNGS
2020-07-01 07:10:44:352,362.8,35,XNGS
2020-07-01 07:10:48:709,362.81,5,XNGS
2020-07-01 07:10:48:862,362.86,3,XNGS
2020-07-01 07:10:54:439,362.8,5,EDGX
2020-07-01 07:11:04:567,362.81,50,ARCX
2020-07-01 07:11:04:567,362.8,5,ARCX
2020-07-01 07:11:04:567,362.82,3,EDGX
2020-07-01 07:11:04:567,362.8,15,EDGX
2020-07-01 07:11:04:567,362.77,100,EDGX
2020-07-01 07:11:04:567,362.77,27,EDGX
2020-07-01 07:11:10:719,362.88,3,XNGS
2020-07-01 07:11:24:257,362.8,18,XNGS
2020-07-01 07:11:24:257,362.77,65,XNGS
2020-07-01 07:11:24:257,362.76,200,XNGS
2020-07-01 07:11:24:257,362.78,100,EDGX
2020-07-01 07:11:24:257,362.77,83,EDGX
2020-07-01 07:11:24:257,362.76,17,EDGX
2020-07-01 07:11:24:258,362.76,17,EDGX
2020-07-01 07:11:31:483,362.84,100,ARCX
2020-07-01 07:11:31:483,362.85,45,ARCX
2020-07-01 07:11:31:483,362.85,155,ARCX
2020-07-01 07:11:40:662,362.84,2,ARCX
2020-07-01 07:11:55:097,362.84,25,ARCX
2020-07-01 07:11:55:097,362.84,75,ARCX
2020-07-01 07:12:03:597,362.77,2,EDGX
2020-07-01 07:12:08:820,362.85,100,ARCX
2020-07-01 07:12:12:794,362.85,100,ARCX
2020-07-01 07:12:15:032,362.8,41,EDGX
2020-07-01 07:12:29:077,362.85,144,ARCX
2020-07-01 07:12:56:285,362.81,30,EDGX
2020-07-01 07:13:08:860,362.91,1,XNGS
2020-07-01 07:13:08:860,362.91,20,EDGX
2020-07-01 07:13:08:860,362.93,25,EDGX
2020-07-01 07:13:08:860,362.94,54,EDGX
2020-07-01 07:13:26:475,362.79,1,ARCX
2020-07-01 07:13:37:795,362.8,10,EDGX
2020-07-01 07:13:38:627,362.8,5,EDGX
2020-07-01 07:13:38:627,362.77,3,EDGX
2020-07-01 07:13:38:627,362.76,2,EDGX
2020-07-01 07:13:40:796,362.79,9,ARCX
2020-07-01 07:13:40:796,362.8,91,ARCX
2020-07-01 07:13:42:950,362.76,5,EDGX
2020-07-01 07:13:56:961,362.76,1,EDGX
2020-07-01 07:13:58:080,362.76,5,EDGX
2020-07-01 07:14:19:073,362.76,25,EDGX
2020-07-01 07:14:20:663,362.76,28,EDGX
2020-07-01 07:14:20:663,362.76,6,EDGX
2020-07-01 07:14:21:639,362.8,100,ARCX
2020-07-01 07:14:24:398,362.8,20,ARCX
2020-07-01 07:14:25:436,362.78,17,EDGX
2020-07-01 07:14:32:375,362.85,20,ARCX
2020-07-01 07:14:32:375,362.85,80,ARCX
2020-07-01 07:14:38:693,362.77,100,ARCX
2020-07-01 07:15:45:316,362.77,9,ARCX
2020-07-01 07:15:51:984,362.77,91,ARCX
2020-07-01 07:15:51:984,362.78,9,ARCX
2020-07-01 07:15:52:852,362.84,1,EDGX
2020-07-01 07:16:08:991,362.79,70,ARCX
2020-07-01 07:16:08:991,362.8,30,ARCX
2020-07-01 07:16:11:797,362.79,20,ARCX
2020-07-01 07:16:11:797,362.8,20,ARCX
2020-07-01 07:16:11:797,362.8,20,ARCX
2020-07-01 07:16:12:379,362.78,5,EDGX
2020-07-01 07:16:17:515,362.85,100,EDGX
2020-07-01 07:16:25:986,362.81,10,EDGX
2020-07-01 07:16:51:289,362.81,40,EDGX
2020-07-01 07:17:31:889,362.78,10,EDGX
2020-07-01 07:17:43:023,362.78,7,EDGX
2020-07-01 07:18:32:408,362.91,1,XNGS
2020-07-01 07:18:32:408,362.85,10,EDGX
2020-07-01 07:18:32:408,362.97,99,ARCX
2020-07-01 07:18:32:408,362.85,1,EDGX
2020-07-01 07:18:32:408,362.86,10,EDGX
2020-07-01 07:18:46:356,362.92,226,EDGX
2020-07-01 07:18:46:356,362.95,10,EDGX
2020-07-01 07:18:46:356,362.95,100,EDGX
2020-07-01 07:18:46:356,362.96,100,EDGX
2020-07-01 07:18:46:356,362.96,40,EDGX
2020-07-01 07:18:46:356,362.96,64,EDGX
2020-07-01 07:18:46:356,362.97,100,EDGX
2020-07-01 07:18:46:356,362.99,1,EDGX
2020-07-01 07:18:46:356,362.99,100,EDGX
2020-07-01 07:18:46:356,363,54,EDGX
2020-07-01 07:18:46:358,362.93,1,ARCX
2020-07-01 07:18:46:358,362.93,10,ARCX
2020-07-01 07:18:46:358,362.97,1,ARCX
2020-07-01 07:18:46:358,362.97,49,ARCX
2020-07-01 07:18:46:358,362.97,51,ARCX
2020-07-01 07:18:46:358,363,1,ARCX
2020-07-01 07:18:46:358,363,25,ARCX
2020-07-01 07:18:46:358,363,200,ARCX
2020-07-01 07:18:46:375,363.01,100,ARCX
2020-07-01 07:18:46:375,363.01,150,ARCX
2020-07-01 07:18:50:733,363,100,ARCX
2020-07-01 07:18:56:167,363.01,100,ARCX
2020-07-01 07:18:56:167,363.01,15,ARCX
2020-07-01 07:18:56:167,363,200,EDGX
2020-07-01 07:18:56:167,363.05,352,EDGX
2020-07-01 07:18:57:744,363.01,1,XNGS
2020-07-01 07:18:57:745,363.05,99,EDGX
2020-07-01 07:19:08:226,362.97,40,XNGS
2020-07-01 07:19:08:226,362.96,10,XNGS
2020-07-01 07:19:23:864,362.98,50,ARCX
2020-07-01 07:19:38:493,362.98,30,XNGS
2020-07-01 07:19:38:493,362.96,20,XNGS
2020-07-01 07:19:43:956,362.92,67,ARCX
2020-07-01 07:19:43:957,362.92,33,ARCX
2020-07-01 07:19:44:491,362.98,10,XNGS
2020-07-01 07:19:44:491,362.96,19,XNGS
2020-07-01 07:19:52:608,362.99,1,EDGX
2020-07-01 07:20:15:145,362.93,99,ARCX
2020-07-01 07:20:15:146,362.93,10,ARCX
2020-07-01 07:20:15:146,362.91,500,ARCX
2020-07-01 07:20:15:147,362.9,60,EDGX
2020-07-01 07:20:15:147,362.85,33,EDGX
2020-07-01 07:20:15:147,362.81,17,EDGX
2020-07-01 07:20:15:290,363.02,60,ARCX
2020-07-01 07:20:15:290,363.03,100,ARCX
2020-07-01 07:20:15:290,362.98,12,EDGX
2020-07-01 07:20:15:290,362.98,7,EDGX
2020-07-01 07:20:15:290,362.98,41,EDGX
2020-07-01 07:20:15:291,362.98,1,EDGX
2020-07-01 07:20:15:291,363,2,EDGX
2020-07-01 07:20:15:291,363.05,456,EDGX
2020-07-01 07:20:15:291,363,5,XNGS
2020-07-01 07:20:15:511,363.04,60,EDGX
2020-07-01 07:20:15:511,363.05,282,EDGX
2020-07-01 07:20:15:511,363,10,XNGS
2020-07-01 07:20:15:512,362.99,50,ARCX
2020-07-01 07:20:15:512,363.3,100,BATY
2020-07-01 07:20:15:512,363.3,1058,BATY
2020-07-01 07:20:15:589,363.1,50,EDGX
2020-07-01 07:20:15:589,363.1,10,EDGX
2020-07-01 07:20:15:665,363.3,100,BATY
2020-07-01 07:20:15:665,363.3,142,BATY
2020-07-01 07:20:15:666,363.23,31,ARCX
2020-07-01 07:20:15:666,363.33,50,ARCX
2020-07-01 07:20:15:666,363.38,12,ARCX
2020-07-01 07:20:15:666,363.38,100,ARCX
2020-07-01 07:20:15:666,363.38,480,ARCX
2020-07-01 07:20:15:666,363,15,XNGS
2020-07-01 07:20:15:666,363.11,1,XNGS
2020-07-01 07:20:15:667,363.1,40,EDGX
2020-07-01 07:20:15:667,363.75,100,EDGX
2020-07-01 07:20:15:667,363.23,31,XNGS
2020-07-01 07:20:15:667,363.39,275,ARCX
2020-07-01 07:20:15:667,363.5,110,ARCX
2020-07-01 07:20:15:698,363.5,16,ARCX
2020-07-01 07:20:15:698,363.04,115,XNGS
2020-07-01 07:20:15:700,363.07,100,XNGS
2020-07-01 07:20:15:701,363.02,95,XNAS
2020-07-01 07:20:15:703,362.9,186,ARCX
2020-07-01 07:20:15:703,362.93,10,EDGX
2020-07-01 07:20:15:704,362.81,183,EDGX
2020-07-01 07:20:15:704,362.8,50,EDGX
2020-07-01 07:20:15:704,362.8,141,EDGX
2020-07-01 07:20:15:706,362.8,47,EDGX
2020-07-01 07:20:15:706,362.79,100,EDGX
2020-07-01 07:20:15:706,363.01,1,XNGS
2020-07-01 07:20:15:706,362.77,100,XNGS
2020-07-01 07:20:15:707,362.78,8,EDGX
2020-07-01 07:20:15:707,362.76,23,EDGX
2020-07-01 07:20:15:743,362.77,60,XNGS
2020-07-01 07:20:15:823,362.77,919,XNGS
2020-07-01 07:20:15:888,362.77,65,XNGS
2020-07-01 07:20:15:888,362.77,16,XNGS
2020-07-01 07:20:15:888,362.77,95,XNGS
2020-07-01 07:20:15:888,362.77,110,XNGS
2020-07-01 07:20:15:888,362.77,63,XNGS
2020-07-01 07:20:15:888,362.77,37,XNGS
2020-07-01 07:20:15:889,363.5,363,ARCX
2020-07-01 07:20:15:889,363.11,1,XNGS
2020-07-01 07:20:15:890,363.5,8,ARCX
2020-07-01 07:20:15:894,362.84,100,XNGS
2020-07-01 07:20:15:894,362.85,100,EDGX
2020-07-01 07:20:15:894,362.76,798,EDGX
2020-07-01 07:20:15:979,362.76,173,EDGX
2020-07-01 07:20:15:979,362.76,81,EDGX
2020-07-01 07:20:15:979,362.76,4,EDGX
2020-07-01 07:20:15:980,363.01,1,XNGS
2020-07-01 07:20:15:980,362.73,100,XNGS
2020-07-01 07:20:16:083,362.73,200,XNGS
2020-07-01 07:20:16:083,362.75,1,ARCX
2020-07-01 07:20:16:083,362.72,150,ARCX
2020-07-01 07:20:16:083,362.75,1,EDGX
2020-07-01 07:20:16:084,362.7,10,EDGX
2020-07-01 07:20:16:084,362.62,71,EDGX
2020-07-01 07:20:16:084,362.6,10,EDGX
2020-07-01 07:20:16:084,362.57,69,EDGX
2020-07-01 07:20:16:085,362.7,61,ARCX
2020-07-01 07:20:16:085,362.7,100,ARCX
2020-07-01 07:20:16:085,362.7,20,ARCX
2020-07-01 07:20:16:085,362.7,150,ARCX
2020-07-01 07:20:30:376,363.17,5,ARCX
2020-07-01 07:20:36:101,362.91,1,XNGS
2020-07-01 07:20:36:103,362.89,49,EDGX
2020-07-01 07:20:40:118,363.09,20,ARCX
2020-07-01 07:20:49:448,362.97,20,EDGX
2020-07-01 07:21:00:871,362.81,1,XNGS
2020-07-01 07:21:00:872,362.71,3,XCHI
2020-07-01 07:21:23:275,362.8,3,EDGX
2020-07-01 07:21:32:271,362.88,70,EDGX
2020-07-01 07:21:32:271,362.9,71,EDGX
2020-07-01 07:21:32:271,362.95,100,EDGX
2020-07-01 07:21:32:271,362.91,1,XNGS
2020-07-01 07:21:32:271,362.95,51,EDGX
2020-07-01 07:21:32:271,362.88,50,ARCX
2020-07-01 07:21:32:440,362.95,8,XNGS
2020-07-01 07:22:00:910,362.95,100,ARCX
2020-07-01 07:22:13:333,362.97,100,ARCX
2020-07-01 07:22:13:745,362.95,50,ARCX
2020-07-01 07:22:33:000,363,500,EDGX
2020-07-01 07:22:33:000,363,300,EDGX
2020-07-01 07:22:33:000,362.98,40,ARCX
2020-07-01 07:22:33:000,362.99,301,ARCX
2020-07-01 07:22:33:000,363,8,ARCX
2020-07-01 07:22:33:010,363.01,1,XNGS
2020-07-01 07:23:29:680,363.04,100,XNGS
2020-07-01 07:23:35:826,363.05,10,EDGX
2020-07-01 07:23:43:032,363.11,1,XNGS
2020-07-01 07:23:43:032,363.35,30,XNGS
2020-07-01 07:23:43:033,363.47,69,XNGS
2020-07-01 07:23:43:509,363.47,31,XNGS
2020-07-01 07:23:43:509,363.5,69,XNGS
2020-07-01 07:23:43:510,363.3,69,XCHI
2020-07-01 07:24:09:749,363.21,1,XNGS
2020-07-01 07:24:09:749,363.3,41,EDGX
2020-07-01 07:24:09:749,363.22,40,ARCX
2020-07-01 07:24:16:825,363.3,59,EDGX
2020-07-01 07:24:25:149,363.22,40,ARCX
2020-07-01 07:24:25:149,363.24,1,ARCX
2020-07-01 07:24:25:149,363.25,40,ARCX
2020-07-01 07:24:25:149,363.25,1,ARCX
2020-07-01 07:24:25:149,363.25,46,ARCX
2020-07-01 07:24:54:845,363.25,50,ARCX
2020-07-01 07:24:59:885,363.25,3,ARCX
2020-07-01 07:24:59:887,363.3,2,ARCX
2020-07-01 07:25:08:813,363.3,4,ARCX
2020-07-01 07:25:08:816,363.31,1,XNGS
2020-07-01 07:25:13:463,363.17,3,ARCX
2020-07-01 07:25:25:355,363.25,1,EDGX
2020-07-01 07:25:29:689,363.2,5,EDGX
2020-07-01 07:25:29:689,363.17,50,EDGX
2020-07-01 07:25:29:689,363.16,70,EDGX
2020-07-01 07:25:39:029,363.21,1,XNGS
2020-07-01 07:25:39:031,363.15,1,EDGX
2020-07-01 07:25:39:031,363.15,81,EDGX
2020-07-01 07:25:43:463,363.15,100,XNGS
2020-07-01 07:25:47:404,363.15,19,EDGX
2020-07-01 07:25:51:044,363.11,1,XNGS
2020-07-01 07:26:25:465,363.13,6,XNGS
2020-07-01 07:26:36:189,363.13,14,XNGS
2020-07-01 07:26:36:189,363.13,6,XNGS
2020-07-01 07:26:41:839,363.16,95,XNGS
2020-07-01 07:26:57:548,363.2,100,ARCX
2020-07-01 07:27:36:370,363.15,1,ARCX
2020-07-01 07:27:36:371,363.11,1,EDGX
2020-07-01 07:28:07:099,363.1,5,EDGX
2020-07-01 07:28:07:099,363.1,30,EDGX
2020-07-01 07:28:21:903,363.05,2,ARCX
2020-07-01 07:30:04:154,363.05,1,ARCX
2020-07-01 07:30:33:143,363.05,40,EDGX
2020-07-01 07:30:33:143,363.05,10,EDGX
2020-07-01 07:30:50:898,363,100,ARCX
2020-07-01 07:30:55:051,363,1,EDGX
2020-07-01 07:30:55:051,363,99,EDGX
2020-07-01 07:30:56:391,363,50,ARCX
2020-07-01 07:31:01:329,362.92,100,ARCX
2020-07-01 07:31:01:329,363.01,1,XNGS
2020-07-01 07:31:01:329,363,40,XNGS
2020-07-01 07:31:07:274,362.93,40,ARCX
2020-07-01 07:31:07:274,362.93,1,ARCX
2020-07-01 07:31:07:274,362.92,53,ARCX
2020-07-01 07:31:07:274,362.91,6,ARCX
2020-07-01 07:31:12:312,363,1,EDGX
2020-07-01 07:31:12:312,363,40,EDGX
2020-07-01 07:31:12:312,363,9,EDGX
2020-07-01 07:31:14:144,363,1,EDGX
2020-07-01 07:31:14:144,363,2,EDGX
2020-07-01 07:31:14:144,363,3,EDGX
2020-07-01 07:31:17:514,362.99,34,EDGX
2020-07-01 07:31:24:973,362.92,40,ARCX
2020-07-01 07:31:24:973,362.91,94,ARCX
2020-07-01 07:31:24:973,362.9,100,ARCX
2020-07-01 07:31:24:973,362.9,5,ARCX
2020-07-01 07:31:24:973,362.9,11,ARCX
2020-07-01 07:31:30:574,362.9,100,ARCX
2020-07-01 07:31:34:508,362.95,10,ARCX
2020-07-01 07:31:34:508,362.9,90,ARCX
2020-07-01 07:31:35:580,362.91,1,XNGS
2020-07-01 07:31:35:581,362.91,99,ARCX
2020-07-01 07:31:54:275,362.9,10,ARCX
2020-07-01 07:31:54:275,362.9,100,ARCX
2020-07-01 07:31:54:275,362.9,50,ARCX
2020-07-01 07:31:54:275,362.9,5,ARCX
2020-07-01 07:31:59:143,362.9,50,ARCX
2020-07-01 07:32:00:317,362.9,50,ARCX
2020-07-01 07:32:00:317,362.9,100,ARCX
2020-07-01 07:32:00:317,362.9,150,ARCX
2020-07-01 07:32:01:878,362.95,100,EDGX
2020-07-01 07:32:06:131,362.95,50,BATS
2020-07-01 07:32:06:693,362.9,100,ARCX
2020-07-01 07:32:07:510,362.9,56,ARCX
2020-07-01 07:32:09:078,362.9,44,ARCX
2020-07-01 07:32:09:078,362.9,100,ARCX
2020-07-01 07:32:09:078,362.9,56,ARCX
2020-07-01 07:32:30:376,362.9,100,ARCX
2020-07-01 07:32:30:376,362.9,1,ARCX
2020-07-01 07:32:30:376,362.9,198,ARCX
2020-07-01 07:32:37:556,362.91,200,ARCX
2020-07-01 07:32:37:556,362.9,100,ARCX
2020-07-01 07:32:37:556,362.9,389,ARCX
2020-07-01 07:32:41:506,363,1,EDGX
2020-07-01 07:32:53:236,363,40,EDGX
2020-07-01 07:32:54:988,362.92,125,XNGS
2020-07-01 07:32:58:975,362.9,100,ARCX
2020-07-01 07:32:58:988,362.9,30,ARCX
2020-07-01 07:32:58:988,362.9,100,ARCX
2020-07-01 07:32:58:988,362.9,416,ARCX
2020-07-01 07:32:58:988,362.8,20,ARCX
2020-07-01 07:32:58:988,362.8,5,ARCX
2020-07-01 07:32:58:988,362.81,1,XNGS
2020-07-01 07:32:58:988,362.9,10,EDGX
2020-07-01 07:32:58:988,362.81,51,EDGX
2020-07-01 07:32:58:988,362.8,1368,EDGX
2020-07-01 07:32:58:988,362.8,124,EDGX
2020-07-01 07:33:00:196,362.81,200,EDGX
2020-07-01 07:33:00:196,362.8,243,EDGX
2020-07-01 07:33:00:350,362.8,262,EDGX
2020-07-01 07:33:00:350,362.7,20,XNGS
2020-07-01 07:33:00:350,362.78,50,EDGX
2020-07-01 07:33:00:350,362.75,100,EDGX
2020-07-01 07:33:00:350,362.7,5,EDGX
2020-07-01 07:33:00:351,362.75,25,ARCX
2020-07-01 07:33:05:682,362.8,100,EDGX
2020-07-01 07:34:06:447,362.8,50,ARCX
2020-07-01 07:34:06:448,362.76,200,ARCX
2020-07-01 07:34:06:448,362.75,125,ARCX
2020-07-01 07:34:06:449,362.71,1,XNGS
2020-07-01 07:34:06:451,362.7,30,XNGS
2020-07-01 07:34:06:451,362.7,29,ARCX
2020-07-01 07:34:06:451,362.7,100,ARCX
2020-07-01 07:34:06:451,362.7,1,ARCX
2020-07-01 07:34:06:451,362.7,100,XCHI
2020-07-01 07:34:06:452,362.8,5,EDGX
2020-07-01 07:34:06:452,362.61,100,ARCX
2020-07-01 07:34:06:452,362.6,95,ARCX
2020-07-01 07:34:06:455,362.7,95,ARCX
2020-07-01 07:34:17:544,362.6,200,ARCX
2020-07-01 07:34:18:874,362.62,100,BATS
2020-07-01 07:34:18:875,362.61,1,XNGS
2020-07-01 07:34:18:875,362.6,5,EDGX
2020-07-01 07:34:18:876,362.6,100,ARCX
2020-07-01 07:34:20:663,362.6,100,ARCX
2020-07-01 07:34:21:833,362.6,4,ARCX
2020-07-01 07:34:21:833,362.57,68,ARCX
2020-07-01 07:34:21:833,362.56,116,ARCX
2020-07-01 07:34:37:703,362.56,50,BATS
2020-07-01 07:34:40:358,362.51,1,XNGS
2020-07-01 07:34:40:358,362.5,999,XNGS
2020-07-01 07:34:40:358,362.55,50,EDGX
2020-07-01 07:34:40:358,362.5,5,EDGX
2020-07-01 07:34:40:358,362.5,5,EDGX
2020-07-01 07:34:40:358,362.5,13,EDGX
2020-07-01 07:34:40:359,362.53,25,ARCX
2020-07-01 07:34:40:359,362.51,2,ARCX
2020-07-01 07:34:42:964,362.5,1,XNGS
2020-07-01 07:34:42:964,362.5,17,EDGX
2020-07-01 07:34:42:965,362.5,1,ARCX
2020-07-01 07:34:42:965,362.5,56,ARCX
2020-07-01 07:34:42:965,362.5,5,ARCX
2020-07-01 07:34:42:965,362.5,10,ARCX
2020-07-01 07:34:42:965,362.5,25,ARCX
2020-07-01 07:34:42:965,362.5,1,ARCX
2020-07-01 07:34:42:965,362.5,1,ARCX
2020-07-01 07:34:42:965,362.45,23,EDGX
2020-07-01 07:34:42:966,362.4,5,ARCX
2020-07-01 07:34:42:966,362.34,1,EDGX
2020-07-01 07:34:42:967,362.3,4,ARCX
2020-07-01 07:34:42:967,362.3,5,ARCX
2020-07-01 07:34:42:967,362.32,1,EDGX
2020-07-01 07:35:18:598,362.41,1,XNGS
2020-07-01 07:35:18:599,362.32,204,EDGX
2020-07-01 07:35:18:627,362.32,30,EDGX
2020-07-01 07:35:20:595,362.51,1,XNGS
2020-07-01 07:35:22:263,362.55,32,XNGS
2020-07-01 07:35:22:263,362.41,1,XNGS
2020-07-01 07:35:23:678,362.37,4,XNGS
2020-07-01 07:35:23:678,362.51,1,XNGS
2020-07-01 07:36:05:150,362.55,28,XNGS
2020-07-01 07:36:05:150,362.41,60,ARCX
2020-07-01 07:36:05:150,362.4,40,ARCX
2020-07-01 07:36:05:150,362.43,32,EDGX
2020-07-01 07:36:17:630,362.6,1,EDGX
2020-07-01 07:36:22:258,362.51,6,XNGS
2020-07-01 07:36:28:631,362.55,10,XNGS
2020-07-01 07:36:32:103,362.55,17,XNGS
2020-07-01 07:36:42:424,362.6,19,EDGX
2020-07-01 07:36:52:814,362.52,100,ARCX
2020-07-01 07:37:15:512,362.52,1,XNGS
2020-07-01 07:37:25:119,362.61,1,XNGS
2020-07-01 07:37:25:119,362.61,1,XNGS
2020-07-01 07:37:25:121,362.69,2,ARCX
2020-07-01 07:37:30:304,362.68,5,ARCX
2020-07-01 07:37:44:158,362.65,4,ARCX
2020-07-01 07:37:44:158,362.65,6,ARCX
2020-07-01 07:37:48:584,362.65,34,ARCX
2020-07-01 07:37:50:884,362.61,1,XNGS
2020-07-01 07:37:50:884,362.68,1,ARCX
2020-07-01 07:37:54:645,362.68,9,ARCX
2020-07-01 07:37:54:647,362.52,41,XNGS
2020-07-01 07:38:01:060,362.67,25,ARCX
2020-07-01 07:38:04:656,362.52,10,ARCX
2020-07-01 07:39:03:184,362.6,10,EDGX
